cell,confidence_interval_excludes_zero,confidence_interval_high,confidence_interval_low,confirmatory_sample_size_pass,desired_direction,direction,eligibility_rule,estimate,head,layer,metric,module,n_pairs,n_resamples,optimizer,population,rng_seed,standard_deviation,standardized_paired_effect
C16-d16-L2-H4-m4-ffnnone,False,0.05396579805140694,-0.014075980925311638,True,increase,positive,all_scheduled,0.019777911404768627,1,0,qk_cancellation_fraction,qk,12,20000,adamw,all_scheduled,20260815,0.0636747012878215,0.3106086248503748
C16-d16-L2-H4-m4-ffnnone,True,-0.003171223945076357,-0.00964686505233098,True,descriptive,negative,all_scheduled,-0.005900305641977965,1,0,qk_content_energy,qk,12,20000,adamw,all_scheduled,20260815,0.006079219369925534,-0.9705696213509465
C16-d16-L2-H4-m4-ffnnone,True,0.06689453125,0.00048828125,True,increase,positive,all_scheduled,0.030924479166666668,1,0,qk_opposition_rate,qk,12,20000,adamw,all_scheduled,20260815,0.061863285820562205,0.49988420040223513
C16-d16-L2-H4-m4-ffnnone,True,-0.11728904535993998,-1.5114429407500811,True,increase,negative,all_scheduled,-0.7591331244911999,1,0,qk_suppression_log_ratio,qk,12,20000,adamw,all_scheduled,20260815,1.293933368134111,-0.5866864115158353
C16-d16-L2-H4-m4-ffnnone,False,0.06033017348498098,-0.022166353464126588,True,increase,positive,function_and_donor_gate,0.019588346779346465,1,0,qk_cancellation_fraction,qk,10,20000,adamw,claim_eligible,20260815,0.07001460060015804,0.27977516991366297
C16-d16-L2-H4-m4-ffnnone,True,-0.0033030803027081224,-0.010684749196312477,True,descriptive,negative,function_and_donor_gate,-0.0063633369421445705,1,0,qk_content_energy,qk,10,20000,adamw,claim_eligible,20260815,0.006468329726400014,-0.9837681768406266
C16-d16-L2-H4-m4-ffnnone,False,0.07461425781249958,-0.004497070312499917,True,increase,positive,function_and_donor_gate,0.03203125,1,0,qk_opposition_rate,qk,10,20000,adamw,claim_eligible,20260815,0.06782841915041543,0.47223937106610003
C16-d16-L2-H4-m4-ffnnone,False,0.07508319141343164,-1.518197581768036,True,increase,negative,function_and_donor_gate,-0.6332554877735674,1,0,qk_suppression_log_ratio,qk,10,20000,adamw,claim_eligible,20260815,1.3816878407333848,-0.4583202291462899
C16-d16-L2-H4-m4-ffnnone,True,0.06480593836555877,0.02561613311991096,True,increase,positive,all_scheduled,0.046011995524168015,2,0,qk_cancellation_fraction,qk,12,20000,adamw,all_scheduled,20260815,0.03601549948234055,1.2775609441909597
C16-d16-L2-H4-m4-ffnnone,True,-0.0034920974383924903,-0.017884718340006836,True,descriptive,negative,all_scheduled,-0.009456643700531231,2,0,qk_content_energy,qk,12,20000,adamw,all_scheduled,20260815,0.013532545867880838,-0.6988074374812459
C16-d16-L2-H4-m4-ffnnone,True,0.06673177083333333,0.024251302083333332,True,increase,positive,all_scheduled,0.0458984375,2,0,qk_opposition_rate,qk,12,20000,adamw,all_scheduled,20260815,0.03916446209820532,1.1719409648703756
C16-d16-L2-H4-m4-ffnnone,True,-0.3640817913382005,-1.0572217779078832,True,increase,negative,all_scheduled,-0.6808520127087831,2,0,qk_suppression_log_ratio,qk,12,20000,adamw,all_scheduled,20260815,0.6447894109065598,-1.055929271157726
C16-d16-L2-H4-m4-ffnnone,True,0.05970493704080582,0.01868470575660468,True,increase,positive,function_and_donor_gate,0.03970574736595154,2,0,qk_cancellation_fraction,qk,10,20000,adamw,claim_eligible,20260815,0.035152714785738594,1.1295215066023891
C16-d16-L2-H4-m4-ffnnone,True,-0.0039925489960327834,-0.020563424937994623,True,descriptive,negative,function_and_donor_gate,-0.01096584458706502,2,0,qk_content_energy,qk,10,20000,adamw,claim_eligible,20260815,0.014434904831523755,-0.7596755721670706
C16-d16-L2-H4-m4-ffnnone,True,0.0580078125,0.0158203125,True,increase,positive,function_and_donor_gate,0.0375,2,0,qk_opposition_rate,qk,10,20000,adamw,claim_eligible,20260815,0.036327891650982935,1.0322646951350216
C16-d16-L2-H4-m4-ffnnone,True,-0.36985692268237486,-1.17749968200922,True,increase,negative,function_and_donor_gate,-0.742533414810896,2,0,qk_suppression_log_ratio,qk,10,20000,adamw,claim_eligible,20260815,0.6906087180263458,-1.075186853900343
C16-d16-L2-H4-m4-ffnnone,True,0.0677730445750057,0.0164980350372692,True,increase,positive,all_scheduled,0.04253292207916578,3,0,qk_cancellation_fraction,qk,12,20000,adamw,all_scheduled,20260815,0.048255676783579934,0.8814076376945261
C16-d16-L2-H4-m4-ffnnone,True,-0.003369319136942297,-0.010499533240547029,True,descriptive,negative,all_scheduled,-0.0066682841135635345,3,0,qk_content_energy,qk,12,20000,adamw,all_scheduled,20260815,0.006659325705143237,-1.0013452425691356
C16-d16-L2-H4-m4-ffnnone,True,0.06315104166666667,0.01220703125,True,increase,positive,all_scheduled,0.0390625,3,0,qk_opposition_rate,qk,12,20000,adamw,all_scheduled,20260815,0.0471258675242671,0.8288972076723059
C16-d16-L2-H4-m4-ffnnone,True,-0.339424891024828,-1.1524282767747838,True,increase,negative,all_scheduled,-0.7095085773617029,3,0,qk_suppression_log_ratio,qk,12,20000,adamw,all_scheduled,20260815,0.7524849727835063,-0.9428873705439856
C16-d16-L2-H4-m4-ffnnone,True,0.06678491774946445,0.014232132956385615,True,increase,positive,function_and_donor_gate,0.04107296615839005,3,0,qk_cancellation_fraction,qk,10,20000,adamw,claim_eligible,20260815,0.044809011596511884,0.9166229000594008
C16-d16-L2-H4-m4-ffnnone,True,-0.0040486083436917395,-0.012042503783879966,True,descriptive,negative,function_and_donor_gate,-0.007778952435921837,3,0,qk_content_energy,qk,10,20000,adamw,claim_eligible,20260815,0.006772386817104161,-1.1486278982581917
C16-d16-L2-H4-m4-ffnnone,True,0.06171875,0.022265625,True,increase,positive,function_and_donor_gate,0.0427734375,3,0,qk_opposition_rate,qk,10,20000,adamw,claim_eligible,20260815,0.034096811727593816,1.2544702959832568
C16-d16-L2-H4-m4-ffnnone,True,-0.3282478170655675,-1.270318451337516,True,increase,negative,function_and_donor_gate,-0.7669755555689335,3,0,qk_suppression_log_ratio,qk,10,20000,adamw,claim_eligible,20260815,0.8179289342065601,-0.937704393980078
C16-d16-L2-H4-m4-ffnnone,True,0.05667452240983644,0.011316780125101409,True,increase,positive,all_scheduled,0.0343681996067365,0,1,qk_cancellation_fraction,qk,12,20000,adamw,all_scheduled,20260815,0.04167451143112241,0.8246815241862782
C16-d16-L2-H4-m4-ffnnone,True,-0.0034499656550944294,-0.01120220592993159,True,descriptive,negative,all_scheduled,-0.00700602442680065,0,1,qk_content_energy,qk,12,20000,adamw,all_scheduled,20260815,0.007198517965936618,-0.9732592819734774
C16-d16-L2-H4-m4-ffnnone,True,0.07014973958333333,0.014969889322916735,True,increase,positive,all_scheduled,0.041666666666666664,0,1,qk_opposition_rate,qk,12,20000,adamw,all_scheduled,20260815,0.05140793739171282,0.8105103760374465
C16-d16-L2-H4-m4-ffnnone,False,0.023557287322667483,-0.335615722524623,True,increase,negative,all_scheduled,-0.14884618452439705,0,1,qk_suppression_log_ratio,qk,12,20000,adamw,all_scheduled,20260815,0.33447434466850173,-0.44501525123524444
C16-d16-L2-H4-m4-ffnnone,True,0.06422026026993988,0.013465066365897657,True,increase,positive,function_and_donor_gate,0.03999470919370651,0,1,qk_cancellation_fraction,qk,10,20000,adamw,claim_eligible,20260815,0.04307361058064848,0.9285200069035956
C16-d16-L2-H4-m4-ffnnone,True,-0.0029559318912095026,-0.01190357943961544,True,descriptive,negative,function_and_donor_gate,-0.00708747602375297,0,1,qk_content_energy,qk,10,20000,adamw,claim_eligible,20260815,0.007690287282806865,-0.9216139479728414
C16-d16-L2-H4-m4-ffnnone,True,0.0791015625,0.0134765625,True,increase,positive,function_and_donor_gate,0.04609375,0,1,qk_opposition_rate,qk,10,20000,adamw,claim_eligible,20260815,0.055603684664452674,0.8289693439950688
C16-d16-L2-H4-m4-ffnnone,False,0.08628677017986774,-0.3123189177177846,True,increase,negative,function_and_donor_gate,-0.09268726818263531,0,1,qk_suppression_log_ratio,qk,10,20000,adamw,claim_eligible,20260815,0.3400223028347002,-0.27259173121856856
C16-d16-L2-H4-m4-ffnnone,False,0.03888573320582502,-0.02270527547225356,True,increase,positive,all_scheduled,0.0075780923167864484,1,1,qk_cancellation_fraction,qk,12,20000,adamw,all_scheduled,20260815,0.05719350741659943,0.13249917095637043
C16-d16-L2-H4-m4-ffnnone,True,-0.004141438191548259,-0.01039611167689145,True,descriptive,negative,all_scheduled,-0.007113481454098292,1,1,qk_content_energy,qk,12,20000,adamw,all_scheduled,20260815,0.005792862622591784,-1.2279734420692423
C16-d16-L2-H4-m4-ffnnone,False,0.060709635416666664,-0.034016927083333336,True,increase,positive,all_scheduled,0.016927083333333332,1,1,qk_opposition_rate,qk,12,20000,adamw,all_scheduled,20260815,0.08882018430000117,0.19057698952931704
C16-d16-L2-H4-m4-ffnnone,True,-0.016062689510484826,-0.43888672432707,True,increase,negative,all_scheduled,-0.22047968364010254,1,1,qk_suppression_log_ratio,qk,12,20000,adamw,all_scheduled,20260815,0.38657170244743916,-0.5703461537515939
C16-d16-L2-H4-m4-ffnnone,False,0.05070700947195286,-0.02006299842149019,True,increase,positive,function_and_donor_gate,0.015734907984733582,1,1,qk_cancellation_fraction,qk,10,20000,adamw,claim_eligible,20260815,0.059616855458282714,0.2639338801715932
C16-d16-L2-H4-m4-ffnnone,True,-0.004740794864192147,-0.011662058314941532,True,descriptive,negative,function_and_donor_gate,-0.008074855736867902,1,1,qk_content_energy,qk,10,20000,adamw,claim_eligible,20260815,0.005872081396835561,-1.375126669943541
C16-d16-L2-H4-m4-ffnnone,False,0.0712890625,-0.0439453125,True,increase,positive,function_and_donor_gate,0.019140625,1,1,qk_opposition_rate,qk,10,20000,adamw,claim_eligible,20260815,0.09767708111158506,0.1959582000421777
C16-d16-L2-H4-m4-ffnnone,False,0.05592955118045199,-0.4120487367454916,True,increase,negative,function_and_donor_gate,-0.16064377762377263,1,1,qk_suppression_log_ratio,qk,10,20000,adamw,claim_eligible,20260815,0.39844455658142935,-0.4031772425304602
C16-d16-L2-H4-m4-ffnnone,False,0.0177313031007846,-0.03150402590011557,True,increase,negative,all_scheduled,-0.0071831730504830675,2,1,qk_cancellation_fraction,qk,12,20000,adamw,all_scheduled,20260815,0.045345021399501084,-0.1584115042574906
C16-d16-L2-H4-m4-ffnnone,True,-0.0059189562144496225,-0.015295101451013688,True,descriptive,negative,all_scheduled,-0.01003873881650937,2,1,qk_content_energy,qk,12,20000,adamw,all_scheduled,20260815,0.008779524764623675,-1.1434262201707759
C16-d16-L2-H4-m4-ffnnone,False,0.05126953125,-0.0205078125,True,increase,positive,all_scheduled,0.016438802083333332,2,1,qk_opposition_rate,qk,12,20000,adamw,all_scheduled,20260815,0.06650778883409622,0.2471710813351493
C16-d16-L2-H4-m4-ffnnone,True,-0.012730712055539503,-0.5947792241582647,True,increase,negative,all_scheduled,-0.2805447507028778,2,1,qk_suppression_log_ratio,qk,12,20000,adamw,all_scheduled,20260815,0.537708401073216,-0.5217414311231451
C16-d16-L2-H4-m4-ffnnone,False,0.010271138250827783,-0.03926869008690119,True,increase,negative,function_and_donor_gate,-0.01464361846446991,2,1,qk_cancellation_fraction,qk,10,20000,adamw,claim_eligible,20260815,0.041965405730410535,-0.3489449990914375
C16-d16-L2-H4-m4-ffnnone,True,-0.006655762630489335,-0.0172329275881566,True,descriptive,negative,function_and_donor_gate,-0.011279255840008773,2,1,qk_content_energy,qk,10,20000,adamw,claim_eligible,20260815,0.009065888414419925,-1.2441423635954236
C16-d16-L2-H4-m4-ffnnone,False,0.0552734375,-0.0267578125,True,increase,positive,function_and_donor_gate,0.015625,2,1,qk_opposition_rate,qk,10,20000,adamw,claim_eligible,20260815,0.07024012478781863,0.22245119932801943
C16-d16-L2-H4-m4-ffnnone,False,0.04397233442403375,-0.6466576736513524,True,increase,negative,function_and_donor_gate,-0.27083764411509037,2,1,qk_suppression_log_ratio,qk,10,20000,adamw,claim_eligible,20260815,0.5879438879871591,-0.4606521976821801
C16-d16-L2-H4-m4-ffnnone,False,0.02018500560273721,-0.029944280938555792,True,increase,negative,all_scheduled,-0.005151477952798207,3,1,qk_cancellation_fraction,qk,12,20000,adamw,all_scheduled,20260815,0.046358406866253386,-0.11112284267361713
C16-d16-L2-H4-m4-ffnnone,True,-0.0031966772980410968,-0.005966131702048945,True,descriptive,negative,all_scheduled,-0.004609104261741474,3,1,qk_content_energy,qk,12,20000,adamw,all_scheduled,20260815,0.002582038967837566,-1.7850637884065539
C16-d16-L2-H4-m4-ffnnone,False,0.060546875,-0.027180989583333332,True,increase,positive,all_scheduled,0.015625,3,1,qk_opposition_rate,qk,12,20000,adamw,all_scheduled,20260815,0.0813903876209474,0.19197598705106306
C16-d16-L2-H4-m4-ffnnone,False,0.2252188082318753,-0.23376608799056459,True,increase,positive,all_scheduled,0.0017257537692785263,3,1,qk_suppression_log_ratio,qk,12,20000,adamw,all_scheduled,20260815,0.42897988796471104,0.004022924658464387
C16-d16-L2-H4-m4-ffnnone,False,0.014375001192092896,-0.038075016438961024,True,increase,negative,function_and_donor_gate,-0.012187302112579346,3,1,qk_cancellation_fraction,qk,10,20000,adamw,claim_eligible,20260815,0.04484494178215864,-0.27176536813853125
C16-d16-L2-H4-m4-ffnnone,True,-0.0028013961406350074,-0.00612073607148659,True,descriptive,negative,function_and_donor_gate,-0.004463370127723465,3,1,qk_content_energy,qk,10,20000,adamw,claim_eligible,20260815,0.0028255491949503793,-1.579646935788654
C16-d16-L2-H4-m4-ffnnone,False,0.06953125,-0.0365234375,True,increase,positive,function_and_donor_gate,0.014453125,3,1,qk_opposition_rate,qk,10,20000,adamw,claim_eligible,20260815,0.08988714229907659,0.16079190672132956
C16-d16-L2-H4-m4-ffnnone,False,0.22707420614547974,-0.28265766992233693,True,increase,negative,function_and_donor_gate,-0.0199237622320652,3,1,qk_suppression_log_ratio,qk,10,20000,adamw,claim_eligible,20260815,0.4392944854306358,-0.045354000318338035
C64-d16-L2-H1-m4-ffn32,True,-0.16025198070274202,-0.188696145103313,True,decrease,negative,all_scheduled,-0.17678578943014145,0,0,attention_mean_distractor_mass,attention,12,20000,adamw,all_scheduled,20260815,0.026905501176753555,-6.57061870986016
C64-d16-L2-H1-m4-ffn32,False,0.09470529919490213,-0.1934752642177045,True,descriptive,negative,all_scheduled,-0.06822466353575389,0,0,attention_self_mass,attention,12,20000,adamw,all_scheduled,20260815,0.26977905881904146,-0.25289087979774094
C64-d16-L2-H1-m4-ffn32,True,0.7028255128922561,0.44246752659479777,True,increase,positive,all_scheduled,0.5985820235994955,0,0,attention_target_mass,attention,12,20000,adamw,all_scheduled,20260815,0.25544629721099205,2.3432793120703654
C64-d16-L2-H1-m4-ffn32,True,6.476724714436567,4.585066507733427,True,increase,positive,all_scheduled,5.698047491100927,0,0,attention_target_over_distractor_log_margin,attention,12,20000,adamw,all_scheduled,20260815,1.8150952366813258,3.139255382279055
C64-d16-L2-H1-m4-ffn32,True,-0.16025198070274202,-0.188696145103313,True,decrease,negative,function_gate,-0.17678578943014145,0,0,attention_mean_distractor_mass,attention,12,20000,adamw,claim_eligible,20260815,0.026905501176753555,-6.57061870986016
C64-d16-L2-H1-m4-ffn32,False,0.09470529919490213,-0.1934752642177045,True,descriptive,negative,function_gate,-0.06822466353575389,0,0,attention_self_mass,attention,12,20000,adamw,claim_eligible,20260815,0.26977905881904146,-0.25289087979774094
C64-d16-L2-H1-m4-ffn32,True,0.7028255128922561,0.44246752659479777,True,increase,positive,function_gate,0.5985820235994955,0,0,attention_target_mass,attention,12,20000,adamw,claim_eligible,20260815,0.25544629721099205,2.3432793120703654
C64-d16-L2-H1-m4-ffn32,True,6.476724714436567,4.585066507733427,True,increase,positive,function_gate,5.698047491100927,0,0,attention_target_over_distractor_log_margin,attention,12,20000,adamw,claim_eligible,20260815,1.8150952366813258,3.139255382279055
C64-d16-L2-H1-m4-ffn32,True,-0.06257418358388049,-0.11039020238288988,True,decrease,negative,all_scheduled,-0.08689534881462653,0,1,attention_mean_distractor_mass,attention,12,20000,adamw,all_scheduled,20260815,0.043469375559260136,-1.9990015429636303
C64-d16-L2-H1-m4-ffn32,False,0.1613525381932656,-0.01716404085357983,True,descriptive,positive,all_scheduled,0.0773707168797652,0,1,attention_self_mass,attention,12,20000,adamw,all_scheduled,20260815,0.165755693290699,0.4667756222651972
C64-d16-L2-H1-m4-ffn32,True,0.2989233670135339,0.11076627988368273,True,increase,positive,all_scheduled,0.18331531807780266,0,1,attention_target_mass,attention,12,20000,adamw,all_scheduled,20260815,0.18971639743107288,0.9662597464428669
C64-d16-L2-H1-m4-ffn32,True,4.927956399694083,1.8151423850096764,True,increase,positive,all_scheduled,2.940998839214444,0,1,attention_target_over_distractor_log_margin,attention,12,20000,adamw,all_scheduled,20260815,3.2984609165782053,0.8916276146953442
C64-d16-L2-H1-m4-ffn32,True,-0.06257418358388049,-0.11039020238288988,True,decrease,negative,function_gate,-0.08689534881462653,0,1,attention_mean_distractor_mass,attention,12,20000,adamw,claim_eligible,20260815,0.043469375559260136,-1.9990015429636303
C64-d16-L2-H1-m4-ffn32,False,0.1613525381932656,-0.01716404085357983,True,descriptive,positive,function_gate,0.0773707168797652,0,1,attention_self_mass,attention,12,20000,adamw,claim_eligible,20260815,0.165755693290699,0.4667756222651972
C64-d16-L2-H1-m4-ffn32,True,0.2989233670135339,0.11076627988368273,True,increase,positive,function_gate,0.18331531807780266,0,1,attention_target_mass,attention,12,20000,adamw,claim_eligible,20260815,0.18971639743107288,0.9662597464428669
C64-d16-L2-H1-m4-ffn32,True,4.927956399694083,1.8151423850096764,True,increase,positive,function_gate,2.940998839214444,0,1,attention_target_over_distractor_log_margin,attention,12,20000,adamw,claim_eligible,20260815,3.2984609165782053,0.8916276146953442
C64-d16-L2-H1-m4-ffn32,True,0.16320998314768065,0.04797437346229951,True,increase,positive,all_scheduled,0.10596148545543353,,0,ffn_cancellation_fraction,ffn,12,20000,adamw,all_scheduled,20260815,0.1064976244483527,0.9949657187594905
C64-d16-L2-H1-m4-ffn32,True,0.2109375,0.09033203125,True,increase,positive,all_scheduled,0.15218098958333334,,0,ffn_opposition_rate,ffn,12,20000,adamw,all_scheduled,20260815,0.1116204244794386,1.3633794199677707
